Transaction_ID,Date_of_Purchase,Customer_ID,Product_Category,Product_Name,Units,Price,Discounts,Returned,Mode_of_Payment,Purchase_Channel
1728,24-09-2021,110,Fashion,Dress,4,462.6,101.92,TRUE,Credit Card,In-store
1729,25-09-2021,531,Toys,Doll,2,376.44,55.63,TRUE,Debit Card,In-store
1730,25-09-2021,441,Electronics,Smartphone,3,272.28,122.46,FALSE,Credit Card,In-store
1731,25-09-2021,239,Fashion,Dress,4,448.28,76.6,TRUE,Credit Card,In-store
1732,25-09-2021,34,Toys,Doll,5,223.04,36.49,FALSE,Net Banking,Online
1733,25-09-2021,46,Books,Textbook,3,235.52,72.33,TRUE,Debit Card,In-store
1734,26-09-2021,330,Home,Cookware Set,4,271.49,48.77,FALSE,Net Banking,In-store
1735,26-09-2021,869,Toys,Board Game,5,78.78,6.27,TRUE,UPI,In-store
1736,26-09-2021,131,Home,Table Lamp,2,441.69,160.97,FALSE,Debit Card,Online
1737,26-09-2021,887,Home,Table Lamp,3,307.66,137.92,TRUE,Net Banking,In-store
1738,26-09-2021,735,Automotive,Motor Oil,2,237.99,68.33,TRUE,UPI,In-store
1739,26-09-2021,154,Home,Curtains,2,20.62,4.04,FALSE,Cash,In-store
1740,26-09-2021,42,Fashion,Jeans,2,407.08,173.37,FALSE,Net Banking,In-store
1741,26-09-2021,377,Toys,Doll,2,61.29,2.34,TRUE,Net Banking,In-store
1742,27-09-2021,109,Fashion,Shoes,3,198.93,45,TRUE,UPI,Online
1743,27-09-2021,896,Electronics,Headphones,1,449.02,11.72,FALSE,UPI,In-store
1744,27-09-2021,582,Toys,Puzzle,4,447.88,141.91,FALSE,Cash,Online
1745,28-09-2021,17,Home,Table Lamp,5,293.78,61.34,TRUE,Debit Card,In-store
1746,28-09-2021,50,Home,Bed Sheets,3,171.37,52.5,FALSE,Net Banking,Online
1747,28-09-2021,359,Books,Textbook,4,48.28,7.1,FALSE,Credit Card,In-store
1748,28-09-2021,589,Automotive,Motor Oil,4,356.47,33.36,TRUE,UPI,In-store
1749,28-09-2021,506,Toys,Board Game,3,60.6,14.39,TRUE,UPI,In-store
1750,29-09-2021,229,Toys,Action Figure,4,43.77,10.18,FALSE,Net Banking,In-store
1751,29-09-2021,119,Electronics,Headphones,5,486.39,78.93,FALSE,Debit Card,In-store
1752,29-09-2021,260,Home,Cookware Set,1,415.6,62.58,FALSE,Cash,In-store
1753,29-09-2021,654,Electronics,Laptop,5,256.36,96.39,TRUE,Credit Card,Online
1754,30-09-2021,496,Fashion,Jeans,4,343.98,154.19,TRUE,UPI,Online
1755,30-09-2021,427,Automotive,Car Charger,3,297.73,67.73,FALSE,Cash,In-store
1756,30-09-2021,801,Fashion,Watch,3,141.13,46.48,FALSE,UPI,Online
1757,30-09-2021,69,Fashion,Watch,3,92.01,34.05,FALSE,Net Banking,In-store
1758,30-09-2021,50,Fashion,T-Shirt,2,55.26,19.21,TRUE,Net Banking,Online
1759,30-09-2021,864,Fashion,Shoes,3,244.99,13.04,FALSE,UPI,In-store
1760,01-10-2021,197,Automotive,Car Seat Cover,1,334.02,129.11,TRUE,Debit Card,Online
1761,01-10-2021,765,Home,Bed Sheets,4,481.82,33.91,TRUE,UPI,In-store
1762,01-10-2021,628,Home,Table Lamp,3,223.53,18.44,FALSE,Debit Card,In-store
1763,01-10-2021,387,Fashion,Jeans,2,476.66,231.6,TRUE,Net Banking,In-store
1764,02-10-2021,695,Books,Science Fiction,3,364.63,119.7,TRUE,Net Banking,Online
1765,02-10-2021,45,Home,Cushion Covers,3,261.81,124.13,TRUE,Cash,Online
1766,03-10-2021,651,Toys,Board Game,5,91.76,13.25,TRUE,Net Banking,In-store
1767,03-10-2021,181,Home,Cookware Set,1,303.15,103.91,FALSE,Net Banking,In-store
1768,03-10-2021,166,Automotive,Motor Oil,5,44.27,1.99,TRUE,Debit Card,In-store
1769,03-10-2021,564,Home,Curtains,4,328.39,26.82,FALSE,Credit Card,In-store
1770,03-10-2021,445,Electronics,Camera,5,309.5,109.87,TRUE,UPI,In-store
1771,03-10-2021,52,Fashion,Watch,2,172.84,66.59,FALSE,Cash,In-store
1772,04-10-2021,725,Toys,Doll,3,119.39,35.16,TRUE,UPI,In-store
1773,04-10-2021,430,Home,Curtains,4,151.5,13.69,TRUE,Debit Card,Online
1774,04-10-2021,156,Toys,Remote Control Car,2,77.62,16.64,FALSE,UPI,In-store
1775,04-10-2021,605,Home,Cookware Set,3,402.7,107.6,FALSE,Credit Card,Online
1776,05-10-2021,586,Toys,Remote Control Car,2,36.71,0.07,TRUE,Net Banking,In-store
1777,05-10-2021,296,Electronics,Laptop,3,286.13,102.12,FALSE,Debit Card,In-store
1778,05-10-2021,475,Automotive,Air Freshener,3,230.31,93.94,FALSE,Net Banking,Online
1779,05-10-2021,819,Home,Cookware Set,1,40.85,19.55,TRUE,Debit Card,In-store
1780,05-10-2021,88,Home,Table Lamp,4,54.84,17.77,TRUE,Debit Card,In-store
1781,05-10-2021,24,Toys,Puzzle,3,87.46,8.75,FALSE,Net Banking,In-store
1782,05-10-2021,551,Electronics,Laptop,2,118.95,26.15,FALSE,Credit Card,In-store
1783,06-10-2021,317,Books,Textbook,5,211.29,43.25,TRUE,Debit Card,In-store
1784,06-10-2021,544,Fashion,Dress,3,411.52,111.44,FALSE,Credit Card,In-store
1785,06-10-2021,878,Books,Textbook,3,492.35,162.29,TRUE,Credit Card,In-store
1786,06-10-2021,759,Toys,Doll,1,353.77,91.32,FALSE,Debit Card,Online
1787,06-10-2021,7,Fashion,Shoes,3,42.95,3.31,FALSE,Net Banking,In-store
1788,07-10-2021,574,Toys,Action Figure,3,330.13,99.9,FALSE,UPI,Online
1789,07-10-2021,533,Toys,Doll,3,382.35,25.18,FALSE,Net Banking,Online
1790,07-10-2021,80,Toys,Puzzle,2,395.46,100.95,TRUE,Net Banking,In-store
1791,08-10-2021,915,Automotive,Car Charger,5,26.03,5.54,FALSE,Cash,Online
1792,08-10-2021,880,Electronics,Headphones,4,395.64,43.34,TRUE,UPI,Online
1793,08-10-2021,408,Toys,Remote Control Car,5,38.81,10.61,FALSE,UPI,In-store
1794,08-10-2021,748,Toys,Puzzle,2,224.26,50.89,FALSE,Debit Card,In-store
1795,09-10-2021,540,Fashion,Watch,5,344.47,138.85,TRUE,Debit Card,Online
1796,09-10-2021,108,Fashion,Dress,5,159.3,61.89,TRUE,Credit Card,Online
1797,09-10-2021,15,Home,Cushion Covers,2,215.42,11.62,TRUE,Credit Card,Online
1798,09-10-2021,577,Home,Cookware Set,5,278.89,116.57,FALSE,Debit Card,Online
1799,10-10-2021,77,Home,Cushion Covers,5,183.11,4.66,FALSE,UPI,Online
1800,10-10-2021,197,Automotive,Car Seat Cover,1,240.22,36.96,FALSE,Net Banking,Online
1801,11-10-2021,444,Books,Textbook,5,376.07,153.42,TRUE,Cash,In-store
1802,12-10-2021,463,Electronics,Smartphone,4,480.95,149.27,TRUE,Credit Card,Online
1803,13-10-2021,321,Fashion,Shoes,4,145.57,26.17,FALSE,UPI,In-store
1804,13-10-2021,65,Electronics,Headphones,2,381.2,32.03,FALSE,Cash,Online
1805,13-10-2021,528,Books,Biography,1,493.23,236.15,FALSE,Credit Card,In-store
1806,13-10-2021,876,Books,Textbook,2,222.75,43.62,FALSE,Cash,In-store
1807,14-10-2021,741,Home,Cookware Set,2,249.26,112.05,TRUE,Cash,In-store
1808,14-10-2021,876,Electronics,Laptop,4,378.64,0.19,FALSE,Cash,In-store
1809,14-10-2021,225,Home,Curtains,1,147.54,48.34,FALSE,Net Banking,Online
1810,15-10-2021,80,Home,Bed Sheets,5,387.73,161.9,TRUE,Net Banking,Online
1811,15-10-2021,363,Automotive,Car Charger,5,247.25,118.35,FALSE,Cash,In-store
1812,16-10-2021,447,Books,Mystery Novel,4,174.7,59.32,FALSE,Debit Card,In-store
1813,16-10-2021,254,Automotive,Air Freshener,4,266.79,81.34,FALSE,Net Banking,In-store
1814,16-10-2021,363,Toys,Action Figure,5,303.04,49.16,FALSE,Credit Card,In-store
1815,16-10-2021,321,Automotive,Car Seat Cover,1,231.51,24.24,TRUE,Cash,Online
1816,16-10-2021,82,Toys,Action Figure,4,466.04,93.36,FALSE,Cash,Online
1817,16-10-2021,993,Automotive,Motor Oil,2,299.51,68.37,FALSE,Cash,In-store
1818,16-10-2021,719,Toys,Action Figure,2,249.04,39.44,FALSE,UPI,Online
1819,16-10-2021,644,Electronics,Laptop,3,149.25,68.02,FALSE,Cash,In-store
1820,16-10-2021,450,Toys,Remote Control Car,5,292.22,63.55,FALSE,UPI,Online
1821,16-10-2021,845,Automotive,Air Freshener,1,413.49,182.09,TRUE,Cash,Online
1822,16-10-2021,190,Fashion,Jeans,2,390.37,83.91,TRUE,UPI,Online
1823,17-10-2021,225,Books,Biography,1,139.53,16.33,TRUE,Cash,In-store
1824,17-10-2021,212,Fashion,Jeans,5,230.71,27.6,TRUE,Cash,Online
1825,17-10-2021,154,Electronics,Headphones,5,136.34,35.1,FALSE,UPI,Online
1826,17-10-2021,473,Toys,Board Game,1,143.03,31.67,FALSE,Cash,Online
1827,18-10-2021,37,Toys,Action Figure,2,319.27,147.01,TRUE,Credit Card,In-store
1828,18-10-2021,186,Fashion,Watch,4,44.1,16.34,TRUE,Credit Card,Online
1829,18-10-2021,901,Home,Cookware Set,1,54.12,10.64,FALSE,Debit Card,Online
1830,18-10-2021,93,Fashion,Shoes,5,452.6,143.96,TRUE,Debit Card,Online
1831,18-10-2021,839,Automotive,Car Charger,3,487.05,60.56,FALSE,Credit Card,In-store
1832,18-10-2021,927,Books,Textbook,3,354.77,51.4,TRUE,Cash,Online
1833,18-10-2021,738,Home,Bed Sheets,1,287.45,131.98,FALSE,Net Banking,In-store
1834,18-10-2021,697,Books,Mystery Novel,4,318.31,76.05,FALSE,Debit Card,In-store
1835,19-10-2021,741,Automotive,Motor Oil,5,80.86,26.85,FALSE,Credit Card,Online
1836,20-10-2021,100,Fashion,Watch,2,200.44,37.18,FALSE,Cash,Online
1837,20-10-2021,782,Books,Biography,1,486.12,118.68,FALSE,Net Banking,In-store
1838,20-10-2021,604,Automotive,Motor Oil,4,496.2,62.46,FALSE,Cash,In-store
1839,21-10-2021,413,Automotive,Car Seat Cover,4,405.67,177.46,FALSE,Credit Card,Online
1840,22-10-2021,329,Electronics,Laptop,1,485.16,5.37,TRUE,Net Banking,In-store
1841,22-10-2021,128,Electronics,Smartphone,1,194.92,86.75,TRUE,Debit Card,Online
1842,22-10-2021,218,Books,Biography,1,332.4,46.28,FALSE,Credit Card,Online
1843,22-10-2021,4,Toys,Puzzle,4,331.53,113.28,TRUE,UPI,In-store
1844,22-10-2021,305,Fashion,T-Shirt,2,440.93,166.78,TRUE,Net Banking,In-store
1845,22-10-2021,808,Automotive,Air Freshener,2,176.34,76.9,TRUE,Debit Card,Online
1846,22-10-2021,707,Automotive,Motor Oil,4,114.22,38.98,TRUE,Cash,In-store
1847,23-10-2021,945,Books,Biography,1,462.91,1.1,TRUE,Net Banking,Online
1848,23-10-2021,446,Fashion,T-Shirt,1,315.15,102.74,TRUE,Debit Card,Online
1849,23-10-2021,606,Automotive,Air Freshener,2,455.3,168.47,TRUE,Cash,Online
1850,23-10-2021,727,Fashion,Jeans,1,362.87,62.05,FALSE,Cash,Online
1851,24-10-2021,748,Books,Children's Book,1,486.83,92.14,FALSE,Cash,In-store
1852,24-10-2021,630,Home,Table Lamp,4,10.96,2.34,TRUE,Net Banking,In-store
1853,24-10-2021,81,Fashion,Shoes,5,122.96,45.61,TRUE,Credit Card,In-store
1854,24-10-2021,681,Home,Curtains,4,377.37,1.4,FALSE,UPI,Online
1855,24-10-2021,276,Toys,Remote Control Car,1,266.17,2,TRUE,UPI,In-store
1856,24-10-2021,974,Fashion,Jeans,4,18.52,2.73,TRUE,Cash,Online
1857,24-10-2021,88,Toys,Doll,4,415.03,79.97,FALSE,Cash,Online
1858,24-10-2021,602,Home,Cushion Covers,4,377.45,148.57,TRUE,Debit Card,In-store
1859,25-10-2021,720,Automotive,Air Freshener,1,91.74,8.27,FALSE,Cash,In-store
1860,25-10-2021,128,Books,Biography,5,170.17,32.58,TRUE,Net Banking,Online
1861,25-10-2021,570,Fashion,Shoes,3,250.64,85.07,TRUE,Debit Card,Online
1862,25-10-2021,421,Automotive,Motor Oil,2,493.87,30.87,FALSE,Debit Card,In-store
1863,25-10-2021,408,Electronics,Laptop,2,66.62,5.24,FALSE,UPI,In-store
1864,26-10-2021,335,Books,Science Fiction,5,72.37,15.21,FALSE,Debit Card,In-store
1865,26-10-2021,274,Toys,Board Game,3,224.68,78.44,TRUE,Credit Card,Online
1866,26-10-2021,488,Electronics,Smartphone,2,212.45,95.1,FALSE,UPI,Online
1867,26-10-2021,526,Toys,Doll,5,229.8,16.85,TRUE,Credit Card,In-store
1868,27-10-2021,723,Books,Children's Book,1,64.82,30.63,TRUE,Cash,Online
1869,27-10-2021,116,Fashion,Dress,5,44.8,19.91,TRUE,Net Banking,In-store
1870,27-10-2021,442,Automotive,Motorcycle Helmet,5,445.98,35.03,TRUE,Net Banking,Online
1871,27-10-2021,673,Automotive,Motor Oil,2,449.04,156.19,FALSE,Net Banking,In-store
1872,27-10-2021,629,Automotive,Car Seat Cover,4,360.55,18.62,TRUE,Credit Card,In-store
1873,27-10-2021,790,Home,Cushion Covers,5,335.23,99.02,TRUE,UPI,Online
1874,27-10-2021,826,Electronics,Smartphone,1,311.97,64.15,FALSE,Cash,Online
1875,27-10-2021,110,Electronics,Laptop,2,169.49,40.65,FALSE,Credit Card,In-store
1876,27-10-2021,26,Fashion,Dress,2,367.45,12.07,TRUE,Net Banking,In-store
1877,27-10-2021,128,Books,Mystery Novel,4,171.53,47.29,TRUE,Cash,Online
1878,28-10-2021,260,Toys,Remote Control Car,3,305.9,134.18,FALSE,UPI,Online
1879,28-10-2021,922,Home,Cookware Set,4,167.22,62.44,FALSE,Cash,In-store
1880,29-10-2021,733,Books,Mystery Novel,2,54.2,0.4,TRUE,Net Banking,In-store
1881,29-10-2021,738,Toys,Doll,4,496.28,10.56,TRUE,Credit Card,Online
1882,30-10-2021,70,Fashion,Jeans,1,271.87,32.81,FALSE,UPI,Online
1883,30-10-2021,55,Books,Science Fiction,2,146.69,41.44,FALSE,Debit Card,Online
1884,30-10-2021,175,Electronics,Smartwatch,3,466.16,136.33,TRUE,UPI,Online
1885,30-10-2021,62,Automotive,Motorcycle Helmet,2,472.41,34.78,TRUE,Credit Card,Online
1886,31-10-2021,950,Home,Curtains,1,468.8,177.36,FALSE,Debit Card,Online
1887,31-10-2021,585,Home,Cookware Set,1,324.52,142.12,TRUE,Credit Card,In-store
1888,31-10-2021,44,Fashion,Watch,3,164.74,54.76,FALSE,Debit Card,In-store
1889,31-10-2021,587,Electronics,Smartwatch,2,94.94,7.45,TRUE,Debit Card,Online
1890,31-10-2021,881,Home,Cushion Covers,4,235.24,61.65,FALSE,Credit Card,Online
1891,01-11-2021,769,Fashion,Shoes,4,19.37,2.17,TRUE,Debit Card,Online
1892,01-11-2021,255,Home,Bed Sheets,4,340.11,139.63,TRUE,Cash,Online
1893,01-11-2021,443,Electronics,Smartwatch,3,421.85,52.13,FALSE,Debit Card,In-store
1894,01-11-2021,573,Toys,Remote Control Car,2,458.53,130.31,TRUE,Net Banking,In-store
1895,01-11-2021,595,Fashion,Dress,3,200.29,12.32,TRUE,Debit Card,In-store
1896,01-11-2021,202,Home,Cushion Covers,5,381.66,108.23,FALSE,UPI,Online
1897,02-11-2021,858,Home,Curtains,5,23.18,10.33,FALSE,UPI,Online
1898,02-11-2021,510,Electronics,Smartphone,4,299.46,111.82,TRUE,Cash,Online
1899,02-11-2021,479,Electronics,Laptop,5,39.44,4.1,TRUE,Credit Card,In-store
1900,02-11-2021,554,Toys,Doll,2,24.89,7.58,FALSE,Credit Card,Online
1901,02-11-2021,586,Home,Bed Sheets,5,382.18,35.65,TRUE,UPI,In-store
1902,03-11-2021,120,Electronics,Laptop,1,100.97,29.84,TRUE,Debit Card,Online
1903,03-11-2021,748,Automotive,Car Charger,1,78.96,9.83,TRUE,Debit Card,Online
1904,03-11-2021,877,Automotive,Air Freshener,3,175.13,38.33,FALSE,Debit Card,Online
1905,03-11-2021,68,Toys,Action Figure,2,388.73,7.76,FALSE,UPI,In-store
1906,03-11-2021,164,Toys,Puzzle,5,194.66,8.07,TRUE,Credit Card,Online
1907,03-11-2021,655,Fashion,Jeans,1,332.43,94.89,FALSE,Net Banking,Online
1908,03-11-2021,282,Automotive,Motor Oil,4,334.06,101.47,FALSE,Credit Card,Online
1909,04-11-2021,62,Fashion,Jeans,5,376.99,107.29,FALSE,UPI,Online
1910,04-11-2021,953,Toys,Action Figure,3,176.89,30.63,FALSE,Debit Card,In-store
1911,04-11-2021,680,Toys,Board Game,2,451.03,161.67,TRUE,Credit Card,Online
1912,04-11-2021,868,Toys,Board Game,1,173.35,42.33,TRUE,Debit Card,Online
1913,05-11-2021,762,Electronics,Smartwatch,4,122.01,37.73,TRUE,Credit Card,Online
1914,06-11-2021,782,Home,Bed Sheets,5,379.69,63.83,FALSE,Cash,Online
1915,06-11-2021,15,Automotive,Air Freshener,4,420.48,140.79,TRUE,Debit Card,Online
1916,06-11-2021,757,Electronics,Smartwatch,1,33.13,5.02,TRUE,Net Banking,Online
1917,06-11-2021,697,Automotive,Motorcycle Helmet,3,310.72,84.55,TRUE,Debit Card,In-store
1918,07-11-2021,769,Books,Children's Book,5,337.41,56.75,FALSE,Net Banking,Online
1919,07-11-2021,522,Books,Children's Book,1,32.2,2.21,FALSE,UPI,In-store
1920,07-11-2021,148,Automotive,Car Seat Cover,5,420.1,143.52,TRUE,UPI,Online
1921,07-11-2021,539,Home,Cookware Set,4,306.21,77.58,TRUE,Credit Card,Online
1922,08-11-2021,171,Fashion,Jeans,4,79.5,0.51,FALSE,UPI,In-store
1923,08-11-2021,437,Fashion,Shoes,3,408.93,118.13,FALSE,Credit Card,Online
1924,09-11-2021,45,Electronics,Headphones,1,379.73,148.54,TRUE,Cash,Online
1925,09-11-2021,160,Electronics,Smartphone,2,42.33,16.3,FALSE,Debit Card,Online
1926,09-11-2021,362,Fashion,Dress,2,277.2,34.69,TRUE,Cash,Online
1927,09-11-2021,34,Electronics,Smartphone,1,432.81,156.48,TRUE,Net Banking,Online
1928,09-11-2021,1000,Fashion,Shoes,5,54.8,18.6,FALSE,Debit Card,Online
1929,09-11-2021,525,Toys,Action Figure,4,36.16,12.78,FALSE,Net Banking,In-store
1930,09-11-2021,401,Fashion,Shoes,1,383.64,77.15,TRUE,Cash,Online
1931,09-11-2021,933,Home,Cookware Set,5,237.18,104.03,FALSE,Credit Card,In-store
1932,10-11-2021,188,Electronics,Camera,4,481.53,65.45,FALSE,UPI,In-store
1933,10-11-2021,491,Fashion,Jeans,1,60.99,15.14,TRUE,Net Banking,In-store
1934,10-11-2021,103,Home,Table Lamp,4,194.52,41.78,TRUE,UPI,In-store
1935,11-11-2021,582,Toys,Action Figure,3,149.44,73.91,FALSE,Debit Card,In-store
1936,11-11-2021,838,Automotive,Air Freshener,2,305.82,143.61,TRUE,Cash,In-store
1937,11-11-2021,640,Home,Cookware Set,2,64.38,30.1,TRUE,Net Banking,In-store
1938,12-11-2021,647,Fashion,Shoes,3,216.69,66.34,FALSE,Credit Card,Online
1939,12-11-2021,237,Fashion,Watch,5,289.6,38.62,FALSE,Debit Card,Online
1940,12-11-2021,473,Fashion,Shoes,1,48.93,14.38,TRUE,Debit Card,Online
1941,12-11-2021,141,Toys,Doll,4,248.79,54.99,FALSE,Net Banking,Online
1942,13-11-2021,735,Electronics,Laptop,4,407.47,146.74,FALSE,UPI,In-store
1943,13-11-2021,280,Home,Cookware Set,3,33.87,4.94,TRUE,Cash,Online
1944,13-11-2021,392,Toys,Puzzle,2,158.35,49.34,TRUE,Cash,In-store
1945,13-11-2021,708,Books,Mystery Novel,4,226.71,83.85,TRUE,Debit Card,Online
1946,14-11-2021,1000,Electronics,Smartwatch,4,164.67,0.69,TRUE,UPI,Online
1947,14-11-2021,96,Books,Biography,4,100.66,43.4,TRUE,Cash,In-store
1948,14-11-2021,603,Electronics,Laptop,4,376.26,167.12,TRUE,Credit Card,Online
1949,14-11-2021,647,Home,Curtains,5,192.78,0.26,FALSE,Cash,Online
1950,14-11-2021,993,Home,Cushion Covers,3,442.42,74.71,TRUE,Credit Card,In-store
1951,14-11-2021,197,Toys,Doll,4,345.69,141.67,FALSE,Net Banking,Online
1952,14-11-2021,558,Books,Biography,1,11.89,3.76,FALSE,Debit Card,In-store
1953,15-11-2021,252,Fashion,Watch,4,437.34,48.15,TRUE,Net Banking,In-store
1954,15-11-2021,153,Books,Biography,1,270.13,67.64,TRUE,UPI,In-store
1955,15-11-2021,773,Books,Biography,2,39.1,11.5,TRUE,Credit Card,In-store
1956,16-11-2021,606,Books,Children's Book,3,385.57,54.84,TRUE,Credit Card,Online
1957,16-11-2021,114,Toys,Puzzle,2,433.8,166.34,FALSE,Cash,In-store
1958,16-11-2021,746,Toys,Puzzle,4,288.9,4.43,TRUE,Debit Card,In-store
1959,16-11-2021,106,Home,Cookware Set,4,416.34,87.19,FALSE,Credit Card,In-store
1960,17-11-2021,879,Home,Bed Sheets,1,305.87,139.19,TRUE,UPI,In-store
1961,17-11-2021,277,Automotive,Motor Oil,1,82.47,16.92,TRUE,Debit Card,In-store
1962,17-11-2021,886,Books,Children's Book,2,51.11,10.3,FALSE,Cash,Online
1963,18-11-2021,960,Fashion,T-Shirt,4,458.08,159.33,TRUE,UPI,Online
1964,18-11-2021,277,Automotive,Car Seat Cover,3,301.23,123.8,FALSE,Net Banking,Online
1965,18-11-2021,23,Fashion,Jeans,1,420.06,91.03,TRUE,Debit Card,In-store
1966,18-11-2021,470,Electronics,Laptop,2,328.37,86.97,TRUE,Net Banking,In-store
1967,19-11-2021,515,Toys,Remote Control Car,3,100.15,19.4,FALSE,Debit Card,Online
1968,19-11-2021,158,Automotive,Car Seat Cover,2,242.13,0.92,FALSE,Credit Card,Online
1969,19-11-2021,818,Toys,Board Game,2,224.55,43.72,TRUE,UPI,In-store
1970,19-11-2021,769,Fashion,T-Shirt,1,399.36,35.48,FALSE,UPI,In-store
1971,19-11-2021,414,Toys,Action Figure,3,332.97,146.88,TRUE,Cash,In-store
1972,20-11-2021,548,Toys,Puzzle,2,16.32,4.23,FALSE,UPI,In-store
1973,20-11-2021,956,Automotive,Motor Oil,4,110.76,41.95,TRUE,UPI,Online
1974,20-11-2021,559,Fashion,Jeans,3,353.2,95.31,TRUE,Cash,Online
1975,20-11-2021,621,Automotive,Air Freshener,4,93.42,32.4,TRUE,Debit Card,In-store
1976,20-11-2021,564,Toys,Action Figure,3,251.76,3.23,FALSE,Debit Card,Online
1977,20-11-2021,285,Books,Science Fiction,2,267.74,47.91,FALSE,Credit Card,Online
1978,20-11-2021,418,Fashion,T-Shirt,2,302.23,148.25,FALSE,Net Banking,In-store
1979,21-11-2021,812,Fashion,T-Shirt,3,488.3,57.49,FALSE,Debit Card,In-store
1980,21-11-2021,289,Books,Mystery Novel,4,131.4,10.02,TRUE,Debit Card,In-store
1981,21-11-2021,722,Fashion,Dress,2,334.28,51.78,FALSE,Net Banking,Online
1982,21-11-2021,510,Automotive,Air Freshener,4,378.2,42.43,FALSE,Net Banking,In-store
1983,22-11-2021,791,Automotive,Motor Oil,5,83.87,41.84,FALSE,Credit Card,In-store
1984,22-11-2021,966,Home,Cookware Set,2,166.72,3.96,TRUE,Credit Card,Online
1985,22-11-2021,122,Electronics,Headphones,3,71.77,1.13,TRUE,UPI,Online
1986,22-11-2021,983,Toys,Puzzle,3,382.38,46.58,FALSE,Cash,In-store
1987,22-11-2021,683,Electronics,Headphones,5,125.57,15.42,TRUE,Credit Card,Online
1988,22-11-2021,849,Books,Biography,2,26.41,3.28,FALSE,UPI,In-store
1989,23-11-2021,122,Books,Mystery Novel,1,207.69,3.72,TRUE,Credit Card,In-store
1990,23-11-2021,497,Electronics,Camera,2,115.92,35.32,TRUE,UPI,In-store
1991,23-11-2021,7,Books,Science Fiction,4,95.7,22.11,TRUE,Debit Card,Online
1992,23-11-2021,224,Electronics,Laptop,5,37.61,13.93,FALSE,Debit Card,Online
1993,24-11-2021,883,Home,Table Lamp,4,290.97,103.22,FALSE,Net Banking,Online
1994,24-11-2021,229,Toys,Puzzle,2,237.7,60.66,FALSE,Net Banking,Online
1995,24-11-2021,290,Toys,Action Figure,2,120.85,11.16,FALSE,Net Banking,In-store
1996,24-11-2021,477,Fashion,Dress,3,487.52,203.77,FALSE,Net Banking,Online
1997,25-11-2021,868,Electronics,Headphones,5,190.1,72.49,TRUE,UPI,Online
1998,25-11-2021,688,Automotive,Motorcycle Helmet,1,149.72,5.23,TRUE,Net Banking,In-store
1999,25-11-2021,151,Electronics,Laptop,3,462,119.34,FALSE,Cash,Online
2000,25-11-2021,524,Automotive,Motor Oil,2,243.32,35.29,TRUE,Cash,In-store
2001,25-11-2021,503,Fashion,Dress,3,428.24,8.53,FALSE,UPI,Online
2002,25-11-2021,265,Books,Biography,1,34.82,16.04,FALSE,Debit Card,Online
2003,25-11-2021,145,Electronics,Camera,4,92.57,23.21,TRUE,Credit Card,In-store
2004,26-11-2021,436,Fashion,Dress,2,228.62,42.21,FALSE,Cash,In-store
2005,26-11-2021,439,Automotive,Car Charger,3,442.15,128.07,FALSE,Debit Card,In-store
2006,27-11-2021,769,Fashion,Watch,3,49.84,12.23,FALSE,Credit Card,In-store
2007,27-11-2021,439,Automotive,Air Freshener,5,141.98,55.02,FALSE,Debit Card,Online
2008,28-11-2021,99,Toys,Remote Control Car,2,433.65,170.74,TRUE,UPI,In-store
2009,28-11-2021,674,Home,Cushion Covers,1,81.17,24.67,TRUE,UPI,In-store
2010,29-11-2021,155,Home,Cushion Covers,5,340.52,55.61,FALSE,Debit Card,In-store
2011,29-11-2021,308,Books,Science Fiction,5,499.56,47.53,TRUE,Credit Card,In-store
2012,29-11-2021,600,Electronics,Camera,5,337.76,64.58,FALSE,UPI,In-store
2013,29-11-2021,417,Automotive,Motorcycle Helmet,3,12.85,2.66,TRUE,Cash,In-store
2014,30-11-2021,345,Home,Bed Sheets,5,402.58,95.67,TRUE,Net Banking,Online
2015,30-11-2021,957,Fashion,Dress,3,65.67,31.85,FALSE,Net Banking,Online
2016,30-11-2021,658,Automotive,Car Seat Cover,4,450.61,110.75,TRUE,Net Banking,In-store
2017,30-11-2021,657,Fashion,Shoes,3,161.57,69.99,FALSE,Credit Card,Online
2018,30-11-2021,530,Home,Bed Sheets,3,168.86,76.77,FALSE,UPI,In-store
2019,01-12-2021,179,Home,Bed Sheets,2,373.44,98.23,TRUE,UPI,In-store
2020,01-12-2021,104,Toys,Action Figure,4,302.91,106.52,TRUE,Debit Card,Online
2021,01-12-2021,755,Electronics,Camera,1,399.16,195.49,TRUE,Debit Card,Online
2022,01-12-2021,594,Toys,Remote Control Car,4,114.56,5.75,TRUE,UPI,In-store
2023,01-12-2021,769,Home,Cookware Set,2,138.47,42.67,FALSE,Net Banking,Online
2024,01-12-2021,760,Automotive,Air Freshener,5,417.29,6.82,FALSE,Debit Card,In-store
2025,01-12-2021,416,Electronics,Smartphone,5,477.92,203.21,FALSE,Cash,Online
2026,02-12-2021,649,Books,Biography,2,156.39,70.66,TRUE,Credit Card,In-store
2027,02-12-2021,567,Electronics,Smartwatch,3,467.92,220.1,FALSE,Net Banking,In-store
2028,02-12-2021,186,Electronics,Camera,3,210.21,87.42,TRUE,Net Banking,Online
2029,03-12-2021,912,Toys,Doll,3,94.38,14.38,TRUE,Debit Card,Online
2030,03-12-2021,165,Home,Cookware Set,3,117.98,15.2,FALSE,Credit Card,Online
